"('greedy_selection', 'moment_updating')","('q_value_sampling', 'moment_updating')","('myopic_vpi_selection', 'moment_updating')"
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,168.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
193.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
188.0,201.0,201.0
171.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
189.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
198.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
198.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,179.33333333333334,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
195.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
188.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,185.66666666666666
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
199.33333333333334,197.33333333333334,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
189.0,201.0,201.0
201.0,201.0,201.0
185.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,194.66666666666666
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,185.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
178.0,201.0,201.0
201.0,201.0,201.0
191.33333333333334,201.0,201.0
181.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
168.0,201.0,201.0
201.0,201.0,201.0
190.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
200.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
185.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
180.33333333333334,201.0,201.0
185.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
193.66666666666666,201.0,201.0
201.0,201.0,201.0
193.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
178.0,201.0,201.0
201.0,201.0,201.0
201.0,169.33333333333334,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,195.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
199.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
179.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,198.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
195.0,201.0,201.0
182.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.66666666666666
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
183.33333333333334,201.0,201.0
181.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
169.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
182.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
189.66666666666666,201.0,201.0
193.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
183.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,187.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,187.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
170.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
199.33333333333334,201.0,201.0
196.66666666666666,201.0,201.0
189.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.0,201.0,201.0
201.0,201.0,201.0
169.33333333333334,201.0,201.0
199.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,197.66666666666666,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
188.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.0,201.0,201.0
193.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
161.66666666666666,201.0,201.0
197.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
177.66666666666666,201.0,201.0
201.0,201.0,201.0
185.66666666666666,201.0,201.0
179.0,201.0,201.0
197.33333333333334,201.0,201.0
201.0,201.0,201.0
191.33333333333334,201.0,201.0
186.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,187.0
201.0,201.0,201.0
198.66666666666666,201.0,201.0
201.0,201.0,201.0
176.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,185.33333333333334,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
179.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
177.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,181.0
189.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
200.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
184.66666666666666,201.0,201.0
179.66666666666666,201.0,201.0
201.0,201.0,201.0
192.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.66666666666666,201.0,201.0
169.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
190.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
183.33333333333334,201.0,201.0
180.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.66666666666666,201.0,201.0
181.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
180.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
178.33333333333334,201.0,201.0
201.0,201.0,201.0
144.33333333333334,201.0,201.0
191.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
184.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
198.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
170.66666666666666,201.0,201.0
160.66666666666666,201.0,201.0
201.0,201.0,192.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,192.66666666666666
201.0,201.0,176.66666666666666
201.0,201.0,201.0
188.33333333333334,201.0,191.33333333333334
201.0,201.0,188.66666666666666
180.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.0,201.0,201.0
201.0,201.0,201.0
186.33333333333334,201.0,201.0
201.0,201.0,201.0
175.33333333333334,201.0,201.0
184.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
197.33333333333334,201.0,201.0
201.0,201.0,201.0
172.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,197.0
201.0,201.0,201.0
174.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
194.66666666666666,201.0,201.0
195.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
181.66666666666666,201.0,201.0
195.33333333333334,201.0,201.0
201.0,201.0,201.0
191.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
193.0,201.0,201.0
170.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,196.66666666666666
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
182.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.66666666666666,201.0,201.0
173.66666666666666,201.0,181.33333333333334
201.0,201.0,201.0
183.66666666666666,201.0,201.0
201.0,201.0,201.0
180.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,181.66666666666666
195.33333333333334,201.0,201.0
187.33333333333334,201.0,191.0
200.0,201.0,201.0
190.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
173.0,201.0,201.0
201.0,201.0,201.0
193.0,201.0,201.0
198.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
193.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.66666666666666,201.0,189.66666666666666
193.66666666666666,201.0,201.0
201.0,201.0,187.0
201.0,201.0,190.0
201.0,201.0,201.0
201.0,201.0,201.0
200.66666666666666,201.0,201.0
170.66666666666666,201.0,201.0
201.0,201.0,201.0
186.33333333333334,201.0,201.0
201.0,201.0,201.0
197.0,201.0,200.33333333333334
201.0,201.0,201.0
177.66666666666666,201.0,201.0
197.0,201.0,201.0
187.66666666666666,201.0,201.0
175.0,201.0,201.0
201.0,201.0,200.33333333333334
201.0,201.0,201.0
189.66666666666666,201.0,201.0
201.0,201.0,201.0
185.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,200.66666666666666,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,183.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
174.0,201.0,183.66666666666666
199.33333333333334,201.0,201.0
201.0,201.0,201.0
145.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.66666666666666
201.0,201.0,190.33333333333334
201.0,201.0,201.0
188.66666666666666,201.0,167.66666666666666
192.33333333333334,201.0,186.0
201.0,201.0,201.0
152.0,201.0,185.66666666666666
201.0,201.0,201.0
169.66666666666666,201.0,201.0
201.0,201.0,200.0
201.0,201.0,190.0
182.66666666666666,200.33333333333334,181.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
172.0,201.0,201.0
176.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
153.0,201.0,201.0
172.0,201.0,201.0
199.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
191.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,193.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
199.66666666666666,201.0,201.0
201.0,188.0,201.0
185.0,201.0,198.33333333333334
201.0,201.0,201.0
188.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
184.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
193.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
178.66666666666666,201.0,174.33333333333334
201.0,201.0,198.66666666666666
179.66666666666666,201.0,201.0
201.0,201.0,199.66666666666666
201.0,201.0,156.0
201.0,201.0,201.0
201.0,201.0,201.0
190.33333333333334,201.0,201.0
196.66666666666666,201.0,201.0
194.33333333333334,201.0,201.0
188.33333333333334,201.0,182.66666666666666
201.0,201.0,201.0
186.0,201.0,197.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,185.33333333333334,201.0
201.0,201.0,201.0
201.0,201.0,201.0
181.0,197.66666666666666,196.33333333333334
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,193.33333333333334
201.0,201.0,201.0
201.0,201.0,194.0
201.0,201.0,201.0
190.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
155.33333333333334,201.0,201.0
172.66666666666666,201.0,176.66666666666666
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
164.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,186.0
201.0,201.0,201.0
201.0,201.0,201.0
190.66666666666666,201.0,173.66666666666666
201.0,201.0,200.33333333333334
201.0,201.0,178.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,196.66666666666666
199.66666666666666,201.0,201.0
184.0,195.33333333333334,201.0
201.0,201.0,201.0
146.66666666666666,201.0,201.0
201.0,201.0,180.66666666666666
201.0,201.0,201.0
191.33333333333334,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
192.33333333333334,201.0,196.33333333333334
201.0,201.0,201.0
193.33333333333334,201.0,201.0
172.66666666666666,201.0,201.0
201.0,201.0,201.0
189.66666666666666,201.0,201.0
180.66666666666666,201.0,201.0
201.0,201.0,201.0
177.66666666666666,201.0,201.0
201.0,201.0,201.0
193.0,201.0,201.0
201.0,201.0,197.66666666666666
201.0,201.0,201.0
201.0,201.0,191.0
170.33333333333334,201.0,201.0
181.0,201.0,201.0
198.0,201.0,201.0
201.0,201.0,201.0
196.0,201.0,201.0
201.0,183.33333333333334,201.0
168.33333333333334,201.0,177.0
201.0,201.0,201.0
189.66666666666666,201.0,192.0
201.0,201.0,201.0
196.66666666666666,201.0,201.0
185.66666666666666,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
186.66666666666666,201.0,201.0
196.0,201.0,201.0
175.0,201.0,201.0
201.0,201.0,201.0
195.33333333333334,201.0,201.0
190.33333333333334,201.0,201.0
195.33333333333334,201.0,201.0
201.0,172.0,201.0
201.0,201.0,169.66666666666666
201.0,201.0,201.0
200.66666666666666,201.0,191.0
201.0,201.0,201.0
