0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-6.984202426045314,-6.311656506975356,-6.917476482518919
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.42918085986370946,-0.490099501,-0.598284615077305
-0.6718404631913144,-0.19900000000000004,0.0
-1.5257465515457378,-1.2511195862148072,-1.3409756088796545
-1.0450257343897664,-1.0926622420520262,-1.2727501652297426
-2.0482131606589284,-2.5385127060250037,-2.372369246430911
-1.8076091631963576,-2.2951671785954106,-1.7149623117265378
-2.9585025606018727,-2.6841985023536887,-3.1316489980736595
-2.8781531789633887,-2.7375791927539184,-2.542087709016084
-2.7624198043095163,-2.781227915195085,-2.9262960722680966
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.5941971110401946,0.0,0.0
-0.6038654306131634,-0.477873842915244,0.0
-0.5643154098125652,-0.5003823713757378,-0.8433034914646766
-1.6442561342935802,-1.729763032602083,-1.773278087849869
-2.123275209576347,-2.1796852173081787,-1.9345105260689284
-2.3777602417950923,-2.427863575226601,-2.2978929454353563
-2.4002440674579106,-2.368848972298701,-2.661118365090232
-3.2178523175161375,-3.066551187672612,-2.9091748055552875
-2.157829717239543,-2.193248194842055,-1.8857477681372723
-4.735243832932462,-4.4343654441826255,-4.668085553732009
-5.9541358552598656,-6.159432719492152,-6.170826093185531
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.6335135078655902,-0.5792251153100534,-0.4068434101118319
-0.49009950099999994,-0.47976520059506494,-0.6373342796805761
-1.8113464501098533,-1.5985270607217275,-1.7115485079521093
-1.6916750940898764,-1.772949416848014,-1.421149399551949
-2.032352346256821,-1.867458456534464,-2.134555108404068
-2.671042714305855,-2.497973052595631,-2.315579357107295
-3.3826313781678268,-3.771715161224698,-3.2862510767975346
-3.1224244343251817,-3.0410046274171036,-3.218173422815096
-2.2274911481633457,-1.8120837476923883,-2.0142976287475745
-4.344520218129572,-4.328745674045119,-4.1879315084766215
-1.6252527610156786,-1.5640882513715448,-1.701963351005133
-6.321250582356755,-6.977106273364284,-6.9438651375678315
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.490099501,-0.9885067794960813,-0.5275723034163591
-1.119732059498996,-0.5688348833753895,-0.7434996410084626
-1.7101013638032354,-1.3850008802856102,-1.6786403873070384
-2.51680678319241,-2.411817123966207,-1.9413989567379089
-1.95555942819636,-2.380037433867206,-2.254331664459441
-2.304870115297046,-2.7367791786530913,-2.3792859938545936
-2.3911402026042747,-2.4434545057511117,-2.573241913835597
-3.6301350364320255,-3.743556047776706,-4.037575974221601
-3.865181654732397,-4.05745083907299,-3.8043341339512886
-5.066647021528489,-5.240395428572934,-5.064641810803726
-3.3954743485017813,-3.5063528890302638,-3.3186592600147105
-2.646291024635162,-2.336202464355228,-2.4257637440443585
-0.6784211367570672,-0.49387359129783664,-0.8420561657054842
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.7380995509000001,-0.9911031208263354,-0.4900995010000001
-0.5367074758911955,-1.1354122384918548,-0.8936409028915808
-2.633014600795606,-2.2525624419206633,-2.1057821179077623
-2.3476720415090027,-2.2848213308892014,-2.2559674012492077
-2.9793863689964715,-3.193662134947859,-2.997592344988321
-3.3181734427632246,-3.8199997435153437,-3.628507452533798
-3.6791638828226403,-3.9346274805688233,-3.565395126580277
-4.331790984782606,-4.207326997360059,-3.928736893662723
-2.784484250548224,-3.152128261732935,-3.35198858429805
-5.104185257392267,-5.293474428586239,-5.143298801204463
-3.4937405942303443,-3.204814044795059,-3.333497272741462
-2.636695394945183,-2.9404260284833823,-2.5307103378262585
-4.362165855556379,-4.624868850304208,-4.410563254499827
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.490099501,-0.609333301084305,-0.39407054797647995
-1.4062754051479827,-1.7459028002311565,-1.5833936040810552
-1.2920033986453574,-0.8580261208661917,-1.1008651942202003
-3.1270874723910422,-2.9657052269032778,-3.161826971360998
-3.367981507387254,-3.021968268184555,-3.394670150290961
-2.9877303389721463,-2.910437658996691,-2.7098182442596603
-4.04199530399153,-3.730669638477112,-4.27673887768996
-3.6128707611393183,-3.4303948431135036,-3.6980269000989936
-4.1191977398453075,-3.6453737690428145,-4.035985051156023
-5.210405318557833,-5.575273118078403,-5.4769160269434645
-3.725632978552124,-3.7172007408199157,-3.636210022738128
