0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-14.062227208738474,-15.728946529555412,-15.714655170374536
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.4872863177054905,-1.182084709629213,-1.3797051414827277
-4.722852573588444,-5.336454228041154,-5.072991458443777
-6.442696990173613,-6.45653211701406,-7.179610266453417
-9.707746016935827,-9.438925691139104,-9.473304730923246
-12.606445364187609,-12.514493310495366,-12.805507742046093
-13.753161893937147,-13.682577175447092,-13.543069612673726
-13.694144229991883,-13.63488350209013,-13.747470597679158
-12.535322215216766,-12.733820217132353,-12.847965048291833
-13.945827153599902,-13.8135508008537,-13.904582856821001
-13.075768499416759,-13.056031696445771,-13.13898424987423
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-3.484836659175871,-2.0646626989134567,-2.813187270066268
-3.111022758710128,-3.2855228793456837,-4.106398179029339
-10.057758321552928,-10.039785828668755,-9.92559213042997
-10.977420061941597,-11.347301742198798,-11.562223260430482
-12.171763547035878,-12.030228152605574,-12.228342367684021
-13.254139434656205,-13.115264845953766,-13.304206556509072
-14.85162147013321,-14.780148482668595,-14.509763297368252
-14.229765872844748,-13.829285750979587,-13.842003003662597
-13.560851215916275,-13.869574471724702,-13.736149780230463
-15.043337833316142,-15.074242211279492,-15.009139846423908
-15.065615660889177,-15.019994948581054,-14.967825975703384
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.3042091756547185,0.0,0.0
-2.3952460357611,-1.254024448959997,-1.4858451864281088
-5.312633398262697,-6.111639202259088,-5.950210299111273
-9.121447650001574,-8.93834352642295,-9.221962115479084
-11.625983136386278,-11.646509011446556,-11.447591469427536
-12.84563823780437,-12.757279832101252,-13.055145829318477
-14.708648640474093,-14.645169440141984,-14.61239403059698
-14.959932079682272,-14.921082394625678,-14.902936154803994
-14.947373069860605,-14.916538457197888,-14.844934988080652
-14.076299828565295,-14.31745679142688,-14.059260724466307
-14.786015911085489,-14.787078046554306,-14.772052729793892
-12.862454148998696,-12.58552684606969,-12.657806682364766
-14.497573673651452,-15.16399688048153,-15.164756851233665
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.3906045147916037,-2.4881083232832517,-1.643612102917831
-4.169478186057505,-3.9762147973160618,-4.001230545812826
-6.426236338720215,-6.735970863708397,-7.297678931699219
-10.556060398945093,-10.568639613973486,-10.766272918971264
-12.76095619206258,-12.451944004010784,-12.545339508740282
-13.827308868327119,-13.9306644292789,-14.083146137032763
-15.515488454750079,-15.75368063165105,-15.526095762727117
-15.078461763683345,-14.8463588264953,-15.000979396223721
-14.833651555536965,-14.760340503765011,-14.873249252388154
-14.604485734522179,-14.430950783789966,-14.36152525697433
-14.876342038438324,-14.800750138263286,-14.771807798266845
-13.13994727969673,-13.069011817992708,-12.949920202784904
-12.955904081645407,-13.040543656757324,-13.061289076909755
-3.6597458186414515,-4.2279028688591875,-4.0398559011111175
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.29701000000000005,-0.9221249830880311,0.0
-6.70655337810589,-6.520125011816946,-5.640590660260775
-9.578140306487878,-9.48563107389301,-9.453693160682828
-11.846581299101302,-11.70081860479878,-11.994753373533792
-14.76607550915785,-14.82489284081798,-14.950276298605116
-15.598590383709874,-15.527031774319742,-15.36620209627964
-15.955174833329803,-16.0180390592068,-16.111270272665777
-15.161486347805761,-14.992964806966244,-15.016432116402283
-15.484365464422627,-15.35783665827324,-15.374348323550482
-14.598965164249362,-14.85360950600205,-14.636546678834899
-15.227195282456337,-15.22316303636776,-15.239739972037082
-14.321586366057144,-14.294048208510254,-14.27594592491205
-13.844674299229396,-13.89316428610517,-13.945096350196222
-15.034362219802073,-14.92826894088368,-15.027111889992812
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.089986089453826,-1.4390435189776862,-2.9154239814170384
-7.19316331237824,-6.619734321218806,-6.481370319636243
-10.10612229528173,-10.252340922721942,-9.837465791131041
-14.389638144568973,-14.357649776608127,-14.258344136903844
-15.910869130954179,-15.747323410302933,-15.717075432050034
-15.536744782177024,-15.396370786221858,-15.480238059593594
-15.89868912376985,-15.80431193220812,-15.8407553058581
-15.533516288274107,-15.523511208529051,-15.66779646606797
-15.621082234690897,-15.56129169916688,-15.5371971921195
-14.496326273164248,-14.461970561225481,-14.430076746951492
-15.332775820746138,-15.369268250082927,-15.376984500311881
-14.36797857924401,-14.201902154751116,-14.187454956286174
-14.03181070920824,-13.962939638347763,-14.02920496841291
