"('greedy_selection', 'moment_updating')","('q_value_sampling', 'moment_updating')","('myopic_vpi_selection', 'moment_updating')"
201.0,201.0,201.0
201.0,201.0,201.0
201.0,194.5,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,188.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,166.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,183.5,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,178.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,162.5,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,185.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,163.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,185.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,159.5,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,165.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,171.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,141.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,191.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,176.5,201.0
201.0,201.0,201.0
201.0,201.0,182.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,182.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.0
201.0,201.0,174.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,193.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,200.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,196.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,187.0
201.0,201.0,201.0
201.0,201.0,183.0
201.0,201.0,175.0
201.0,201.0,198.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,152.5,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,137.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,169.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,199.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,174.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,199.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,167.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,198.5
201.0,201.0,155.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,154.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,133.0
201.0,201.0,196.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,199.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,191.0
201.0,178.0,201.0
201.0,201.0,198.0
201.0,201.0,201.0
201.0,201.0,152.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,176.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,190.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,184.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,174.5
201.0,201.0,195.5
201.0,201.0,183.0
201.0,201.0,201.0
201.0,201.0,197.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,175.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,174.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,199.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,158.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,200.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,190.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,151.5
201.0,201.0,187.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,170.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,181.5
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,142.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,189.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,199.0
201.0,201.0,201.0
201.0,201.0,187.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,201.0
201.0,201.0,190.5
201.0,201.0,201.0
201.0,201.0,172.0
201.0,201.0,201.0
201.0,201.0,198.0
201.0,201.0,191.5
201.0,201.0,196.0
201.0,201.0,194.0
201.0,201.0,201.0
